Truck,Digger,Blast,Assigned Dump,Tonnes,A grade,B grade,C grade,D grade,E grade,F grade,G grade,H grade,I grade,Load At,Dump At
RD2817,EX1857,D-09896-101,8,228.8000031,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430817862,1430819218
RD1773,EX1857,D-09896-101,8,239.8999939,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430817941,1430819426
RD1776,EX1857,D-09896-101,8,225.3999939,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430818316,1430819718
RD1815,EX1857,D-09896-101,8,235.6000061,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430818594,1430819898
RD2130,EX1857,D-09896-101,8,226.3000031,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430818872,1430820166
RD1726,EX1857,D-09896-101,8,225.3000031,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430819086,1430820364
RD2815,EX1857,D-09896-101,8,234.6999969,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430819424,1430820828
RD2619,EX1857,D-09896-101,8,234,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430819634,1430820969
RD2623,EX1857,D-09896-101,8,223.8000031,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430819952,1430821326
RD2037,EX1857,D-09896-101,8,229.8000031,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430820152,1430821482
RD1773,EX1857,D-09896-101,8,229.8999939,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430820352,1430821796
RD2622,EX1857,D-09896-101,8,243.8000031,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430820580,1430821998
RD2622,EX1857,D-09896-101,8,241.1000061,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430826196,1430827590
RD1725,EX1857,D-09896-101,8,237.6000061,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430826424,1430827728
RD1817,EX1857,D-09896-101,8,239.3000031,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430826670,1430828022
RD2815,EX1857,D-09896-101,8,242.1999969,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430827554,1430829006
RD2037,EX1857,D-09896-101,8,229.3000031,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430827794,1430829106
RD2816,EX1857,D-09896-101,8,235.3000031,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430827928,1430829462
RD2035,EX1857,D-09896-101,8,227.8999939,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430828352,1430829620
RD1773,EX1857,D-09896-101,8,234.5,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430828632,1430829926
RD1725,EX1857,D-09896-101,8,220.6999969,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430828900,1430830130
RD1775,EX1857,D-09896-101,8,229.3000031,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430829314,1430830703
RD1726,EX1857,D-09896-101,8,238.6999969,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430829788,1430831050
RD2621,EX1857,D-09896-101,8,226.1000061,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430830068,1430831411
RD1727,EX1857,D-09896-101,8,222.8999939,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430830348,1430831637
RD2818,EX1857,D-09896-101,8,221.8000031,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430830598,1430832040
RD1773,EX1857,D-09896-101,8,223.1999969,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430830874,1430832338
RD2619,EX1857,D-09896-101,8,223.1999969,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430831494,1430832797
RD1816,EX1857,D-09896-101,8,209,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430831694,1430833132
RD1818,EX1857,D-09896-101,8,233,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430831944,1430833262
RD2622,EX1857,D-09896-101,8,243.6000061,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430832248,1430833712
RD2819,EX1857,D-09896-101,8,225.6999969,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430832510,1430833866
RD2035,EX1857,D-09896-101,8,244.5,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430832826,1430834336
RD2818,EX1857,D-09896-101,8,230.8000031,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430833126,1430834552
RD1773,EX1857,D-09896-101,8,224.1999969,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430833376,1430834748
RD2131,EX1857,D-09896-101,7,228.1000061,0.327750587,0.08977384,0.55601511,3.308370209,0.209869766,18.30156403,0.025981978,13.34688416,606.4883789,1430833722,1430835035
RD2619,EX1857,D-09896-101,4,222.1999969,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430833926,1430835423
RD1815,EX1857,D-09896-101,4,223.5,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430834152,1430835534
RD2130,EX1857,D-09896-101,4,222.8999939,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430834382,1430835728
RD2622,EX1857,D-09896-101,4,246.5,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430834626,1430836070
RD2819,EX1857,D-09896-101,4,240,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430834856,1430836236
RD1817,EX1857,D-09896-101,4,248.1999969,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430835196,1430836808
RD2818,EX1857,D-09896-101,4,229.6999969,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430835462,1430836896
RD2820,EX1857,D-09896-101,4,226.8000031,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430835688,1430837066
RD2131,EX1857,D-09896-101,4,221.3000031,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430836016,1430837247
RD1727,EX1857,D-09896-101,4,224.6999969,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430836202,1430837675
RD1815,EX1857,D-09896-101,4,233.3000031,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430836412,1430837684
RD1816,EX1857,D-09896-101,4,221.3999939,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430836650,1430837931
RD2621,EX1857,D-09896-101,4,239.3000031,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430837138,1430838449
RD1726,EX1857,D-09896-101,4,221.3000031,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430837366,1430838744
RD2622,EX1857,D-09896-101,4,241.3000031,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430837600,1430838998
RD2037,EX1857,D-09896-101,4,229,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430838418,1430839872
RD1815,EX1857,D-09896-101,4,232.3000031,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430838626,1430839916
RD1816,EX1857,D-09896-101,4,220.8999939,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430838822,1430840114
RD2130,EX1857,D-09896-101,4,229.8999939,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430839042,1430840500
RD2623,EX1857,D-09896-101,4,222.6000061,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430839234,1430840600
RD2621,EX1857,D-09896-101,4,226.6000061,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430839446,1430840727
RD2619,EX1857,D-09896-101,4,228.1000061,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430839690,1430840967
RD1773,EX1857,D-09896-101,4,225.6000061,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430840080,1430841398
RD2622,EX1857,D-09896-101,4,241.5,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430840346,1430841706
RD1817,EX1857,D-09896-101,4,226.1999969,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430840584,1430841866
RD2037,EX1857,D-09896-101,4,228.3999939,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430840806,1430842168
RD2131,EX1857,D-09896-101,4,235.5,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430840852,1430842297
RD1816,EX1857,D-09896-101,4,216.6000061,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430841252,1430842486
RD2130,EX1857,D-09896-101,4,233.3999939,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430841482,1430842772
RD1727,EX1857,D-09896-101,4,232.8999939,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430841748,1430843045
RD2619,EX1857,D-09896-101,4,233,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430841986,1430843291
RD1726,EX1857,D-09896-101,4,231.6000061,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430842282,1430843572
RD2817,EX1857,D-09896-101,4,235,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430842492,1430843930
RD2819,EX1857,D-09896-101,4,233,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430842718,1430844082
RD2036,EX1857,D-09896-101,4,252.8999939,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430843002,1430844400
RD2037,EX1857,D-09896-101,4,228.5,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430843204,1430844520
RD2131,EX1857,D-09896-101,4,240.6000061,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430843412,1430844743
RD2130,EX1857,D-09896-101,4,245.1000061,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430843654,1430844966
RD2618,EX1857,D-09896-101,4,229.1000061,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430843858,1430845242
RD2619,EX1857,D-09896-101,4,229.5,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430844232,1430845759
RD1818,EX1857,D-09896-101,4,235.3000031,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430844516,1430845846
RD1725,EX1857,D-09896-101,4,222,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430844762,1430846270
RD2819,EX1857,D-09896-101,4,225.1000061,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430845012,1430846378
RD1775,EX1857,D-09896-101,4,228.1000061,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430845202,1430846830
RD2622,EX1857,D-09896-101,4,241.3999939,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430845536,1430846964
RD2131,EX1857,D-09896-101,4,247.8999939,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430845710,1430847017
RD2618,EX1857,D-09896-101,4,225.3999939,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430846074,1430847565
RD1815,EX1857,D-09896-101,4,229.3000031,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430846320,1430847662
RD2619,EX1857,D-09896-101,4,221.8999939,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430846624,1430848026
RD1818,EX1857,D-09896-101,8,230,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430846820,1430848062
RD2623,EX1857,D-09896-101,4,230.6000061,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430846854,1430848370
RD1726,EX1857,D-09896-101,4,222.6999969,0.241510272,0.093079382,0.431480789,4.220502472,0.288161778,37.59066467,0.041694302,45.68513489,654.8564453,1430847132,1430848472
RD2817,EX1857,D-09896-101,8,218,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430847494,1430848896
RD2036,EX1857,D-09896-101,8,254.6999969,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430847724,1430851138
RD2131,EX1857,D-09896-101,8,228.6000061,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430847847,1430851241
RD2819,EX1857,D-09896-101,8,233.8999939,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430848138,1430850822
RD2820,EX1857,D-09896-101,8,225.3000031,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430849938,1430851308
RD1776,EX1857,D-09896-101,8,221.1999969,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430850126,1430851478
RD2619,EX1857,D-09896-101,8,216.3000031,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430850326,1430851673
RD1774,EX1857,D-09896-101,8,222.6000061,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430850526,1430851940
RD1727,EX1857,D-09896-101,8,224.8000031,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430850738,1430852078
RD1816,EX1857,D-09896-101,8,230.6999969,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430850916,1430852254
RD1726,EX1857,D-09896-101,8,232.5,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430851094,1430852422
RD2130,EX1857,D-09896-101,8,212.8000031,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430851282,1430852570
RD2815,EX1857,D-09896-101,8,229.1000061,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430851478,1430852802
RD1818,EX1857,D-09896-101,8,225.6000061,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430851660,1430852920
RD2818,EX1857,D-09896-101,8,219,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430851962,1430853332
RD2820,EX1857,D-09896-101,8,214.3000031,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430852300,1430853682
RD1815,EX1857,D-09896-101,8,230.1000061,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430860706,1430862198
RD2131,EX1857,D-09896-101,8,224.1999969,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430860882,1430862312
RD2119,EX1857,D-09896-101,8,233,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430861108,1430862492
RD2130,EX1857,D-09896-101,8,235.3999939,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430861390,1430862766
RD2818,EX1857,D-09896-101,8,221.3999939,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430861708,1430862994
RD1816,EX1857,D-09896-101,8,216.1000061,0.290224862,0.102532852,0.639994526,4.397090149,0.161844802,18.67164154,0.06923166,37.85570984,934.0728516,1430861884,1430863288
